doses_admin_daily,7_day_avg,date
117034.0,61396.71428571428,2021-03-08
0.0,62186.28571428572,2021-03-09
30397.0,62517.0,2021-03-10
84433.0,68528.14285714286,2021-03-11
62406.0,51809.0,2021-03-12
67097.0,60226.42857142857,2021-03-13
118330.0,57716.42857142857,2021-03-14
0.0,56612.42857142857,2021-03-15
58922.0,56745.71428571428,2021-03-16
12827.0,56360.28571428572,2021-03-17
76705.0,49638.57142857143,2021-03-18
63339.0,58725.28571428572,2021-03-19
64399.0,58903.57142857143,2021-03-20
71278.0,61802.42857142857,2021-03-21
63607.0,60173.71428571428,2021-03-22
60170.0,60358.28571428572,2021-03-23
33119.0,61836.42857142857,2021-03-24
65304.0,62288.57142857143,2021-03-25
64631.0,64489.57142857143,2021-03-26
74746.0,66047.85714285714,2021-03-27
74443.0,67100.42857142857,2021-03-28
79014.0,68521.14285714286,2021-03-29
71078.0,69876.57142857143,2021-03-30
40487.0,71512.0,2021-03-31
75249.0,74775.57142857143,2021-04-01
74119.0,77725.57142857143,2021-04-02
86194.0,78064.85714285714,2021-04-03
97288.0,77708.0,2021-04-04
99664.0,78692.28571428571,2021-04-05
73453.0,94381.57142857143,2021-04-06
37989.0,98557.57142857143,2021-04-07
82139.0,100158.42857142857,2021-04-08
183944.0,97626.28571428571,2021-04-09
115426.0,95192.71428571429,2021-04-10
108494.0,102932.42857142857,2021-04-11
81939.0,104739.14285714286,2021-04-12
56418.0,92294.14285714286,2021-04-13
92167.0,88428.0,2021-04-14
94786.0,85819.42857142857,2021-04-15
96829.0,84367.71428571429,2021-04-16
88363.0,83606.57142857143,2021-04-17
90234.0,81813.0,2021-04-18
71777.0,81781.57142857143,2021-04-19
51090.0,81626.0,2021-04-20
79612.0,84555.0,2021-04-21
94566.0,86609.71428571429,2021-04-22
95740.0,87604.14285714286,2021-04-23
108866.0,88471.14285714286,2021-04-24
104617.0,89657.42857142857,2021-04-25
78738.0,88515.71428571429,2021-04-26
57159.0,87364.71428571429,2021-04-27
87916.0,86321.71428571429,2021-04-28
86574.0,84036.0,2021-04-29
87683.0,78245.85714285714,2021-04-30
101565.0,70080.28571428571,2021-05-01
88617.0,70760.71428571429,2021-05-02
38207.0,71626.71428571429,2021-05-03
0.0,73707.57142857143,2021-05-04
92679.0,72713.28571428571,2021-05-05
92636.0,70522.57142857143,2021-05-06
102249.0,75533.85714285714,2021-05-07
94605.0,83324.0,2021-05-08
73282.0,78251.71428571429,2021-05-09
73286.0,73544.85714285714,2021-05-10
54531.0,66502.71428571429,2021-05-11
57173.0,62800.0,2021-05-12
59688.0,62241.0,2021-05-13
52954.0,59190.42857142857,2021-05-14
68686.0,55172.28571428572,2021-05-15
69369.0,53045.857142857145,2021-05-16
51932.0,54996.71428571428,2021-05-17
26404.0,56719.0,2021-05-18
42288.0,59786.42857142857,2021-05-19
73344.0,57124.857142857145,2021-05-20
65010.0,54722.71428571428,2021-05-21
90158.0,54424.42857142857,2021-05-22
50738.0,54321.28571428572,2021-05-23
35117.0,51561.0,2021-05-24
24316.0,50643.71428571428,2021-05-25
41566.0,45984.71428571428,2021-05-26
54022.0,45192.5,2021-05-27
58589.0,47207.6,2021-05-28
57545.0,52930.5,2021-05-29
