date,raw_positives,7-day_avg
2020-04-01,1.0,1.4285714285714286
2020-04-02,1.0,1.4285714285714286
2020-04-03,4.0,1.4285714285714286
2020-04-04,1.0,1.2857142857142858
2020-04-05,1.0,1.1428571428571428
2020-04-06,0.0,1.4285714285714286
2020-04-07,1.0,1.0
2020-04-08,0.0,1.1428571428571428
2020-04-09,3.0,2.0
2020-04-10,1.0,2.0
2020-04-11,2.0,2.5714285714285716
2020-04-12,7.0,3.2857142857142856
2020-04-13,0.0,2.857142857142857
2020-04-14,5.0,3.857142857142857
2020-04-15,5.0,4.857142857142857
2020-04-16,0.0,4.142857142857143
2020-04-17,8.0,4.571428571428571
2020-04-18,9.0,3.857142857142857
2020-04-19,2.0,5.0
2020-04-20,3.0,6.0
2020-04-21,0.0,5.714285714285714
2020-04-22,13.0,5.714285714285714
2020-04-23,7.0,6.285714285714286
2020-04-24,6.0,5.857142857142857
2020-04-25,9.0,6.714285714285714
2020-04-26,6.0,5.857142857142857
2020-04-27,0.0,6.428571428571429
2020-04-28,6.0,6.714285714285714
2020-04-29,7.0,6.428571428571429
2020-04-30,11.0,7.428571428571429
2020-05-01,8.0,8.142857142857142
2020-05-02,7.0,8.142857142857142
2020-05-03,13.0,8.142857142857142
2020-05-04,5.0,7.0
2020-05-05,6.0,7.142857142857143
2020-05-06,7.0,7.571428571428571
2020-05-07,3.0,7.0
2020-05-08,9.0,7.428571428571429
2020-05-09,10.0,8.142857142857142
2020-05-10,9.0,8.857142857142858
2020-05-11,8.0,10.0
2020-05-12,11.0,10.285714285714286
2020-05-13,12.0,9.714285714285714
2020-05-14,11.0,9.285714285714286
2020-05-15,11.0,8.857142857142858
2020-05-16,6.0,8.142857142857142
2020-05-17,6.0,7.428571428571429
2020-05-18,5.0,7.428571428571429
2020-05-19,6.0,7.0
2020-05-20,7.0,7.0
2020-05-21,11.0,7.428571428571429
2020-05-22,8.0,7.142857142857143
2020-05-23,6.0,7.0
2020-05-24,9.0,6.571428571428571
2020-05-25,3.0,5.857142857142857
2020-05-26,5.0,6.0
2020-05-27,4.0,6.142857142857143
2020-05-28,6.0,5.571428571428571
2020-05-29,9.0,6.0
2020-05-30,7.0,6.0
2020-05-31,5.0,6.571428571428571
2020-06-01,6.0,6.857142857142857
2020-06-02,5.0,6.142857142857143
2020-06-03,8.0,5.857142857142857
2020-06-04,8.0,5.714285714285714
2020-06-05,4.0,5.428571428571429
2020-06-06,5.0,5.285714285714286
2020-06-07,4.0,5.0
2020-06-08,4.0,5.285714285714286
2020-06-09,4.0,4.714285714285714
2020-06-10,6.0,5.571428571428571
2020-06-11,10.0,5.571428571428571
2020-06-12,0.0,5.714285714285714
2020-06-13,11.0,6.142857142857143
2020-06-14,4.0,6.0
2020-06-15,5.0,5.142857142857143
2020-06-16,7.0,6.285714285714286
2020-06-17,5.0,5.0
2020-06-18,4.0,4.857142857142857
2020-06-19,8.0,4.142857142857143
2020-06-20,2.0,4.142857142857143
2020-06-21,3.0,4.0
2020-06-22,0.0,4.142857142857143
2020-06-23,7.0,3.5714285714285716
2020-06-24,4.0,3.5714285714285716
2020-06-25,5.0,3.2857142857142856
2020-06-26,4.0,3.4285714285714284
2020-06-27,2.0,3.0
2020-06-28,1.0,2.857142857142857
2020-06-29,1.0,2.5714285714285716
2020-06-30,4.0,3.142857142857143
2020-07-01,3.0,3.142857142857143
2020-07-02,3.0,3.0
2020-07-03,8.0,3.142857142857143
2020-07-04,2.0,3.142857142857143
2020-07-05,0.0,3.857142857142857
2020-07-06,2.0,4.285714285714286
2020-07-07,4.0,4.0
2020-07-08,8.0,4.285714285714286
2020-07-09,6.0,4.571428571428571
2020-07-10,6.0,4.714285714285714
2020-07-11,4.0,4.571428571428571
2020-07-12,2.0,4.285714285714286
2020-07-13,3.0,4.142857142857143
2020-07-14,3.0,3.7142857142857144
2020-07-15,6.0,3.7142857142857144
2020-07-16,5.0,3.7142857142857144
2020-07-17,3.0,4.285714285714286
2020-07-18,4.0,5.285714285714286
2020-07-19,2.0,4.857142857142857
2020-07-20,7.0,4.857142857142857
2020-07-21,10.0,5.142857142857143
2020-07-22,3.0,5.428571428571429
2020-07-23,5.0,6.142857142857143
2020-07-24,5.0,5.857142857142857
2020-07-25,6.0,5.428571428571429
2020-07-26,7.0,5.857142857142857
2020-07-27,5.0,5.571428571428571
2020-07-28,7.0,5.857142857142857
2020-07-29,6.0,6.285714285714286
2020-07-30,3.0,5.714285714285714
2020-07-31,7.0,5.142857142857143
2020-08-01,9.0,4.571428571428571
2020-08-02,3.0,5.0
2020-08-03,1.0,4.857142857142857
2020-08-04,3.0,4.714285714285714
2020-08-05,9.0,4.285714285714286
2020-08-06,2.0,4.428571428571429
