doses_admin_daily,7_day_avg,date
14991.0,10834.857142857143,2021-05-06
11838.0,10765.714285714286,2021-05-07
13309.0,11424.42857142857,2021-05-08
14334.0,10531.57142857143,2021-05-09
5272.0,9737.285714285714,2021-05-10
4611.0,9519.857142857143,2021-05-11
9366.0,9848.142857142857,2021-05-12
9431.0,9548.714285714286,2021-05-13
10316.0,9300.714285714286,2021-05-14
15607.0,9088.57142857143,2021-05-15
12238.0,8822.142857142857,2021-05-16
3536.0,8920.714285714286,2021-05-17
3126.0,9127.57142857143,2021-05-18
7501.0,8748.142857142857,2021-05-19
10121.0,8347.42857142857,2021-05-20
11764.0,8487.42857142857,2021-05-21
12951.0,8382.857142857143,2021-05-22
9433.0,8692.0,2021-05-23
4516.0,8518.857142857143,2021-05-24
2394.0,7997.571428571428,2021-05-25
9665.0,7613.285714285715,2021-05-26
8909.0,7310.0,2021-05-27
8115.0,7868.8,2021-05-28
10261.0,9237.5,2021-05-29
