doses_admin_daily,7_day_avg,date
0.0,193081.42857142858,2021-03-09
228360.0,202045.0,2021-03-10
229789.0,227524.42857142858,2021-03-11
201009.0,192920.0,2021-03-12
274826.0,210881.0,2021-03-13
416456.0,194431.42857142858,2021-03-14
0.0,188674.57142857142,2021-03-15
125727.0,189196.14285714287,2021-03-16
113213.0,175980.2857142857,2021-03-17
189491.0,143795.7142857143,2021-03-18
204660.0,169988.7142857143,2021-03-19
182315.0,169541.7142857143,2021-03-20
191164.0,169185.14285714287,2021-03-21
183351.0,141601.7142857143,2021-03-22
122598.0,154082.85714285713,2021-03-23
110717.0,169081.0,2021-03-24
-3593.0,181735.0,2021-03-25
292028.0,190014.42857142858,2021-03-26
287302.0,199392.85714285713,2021-03-27
279742.0,216020.2857142857,2021-03-28
241307.0,251785.57142857142,2021-03-29
188247.0,259621.7142857143,2021-03-30
227109.0,271028.28571428574,2021-03-31
246764.0,266352.5714285714,2021-04-01
346881.0,266610.71428571426,2021-04-02
367148.0,276432.71428571426,2021-04-03
247012.0,277198.14285714284,2021-04-04
243114.0,275614.85714285716,2021-04-05
257001.0,324105.28571428574,2021-04-06
232467.0,338262.5714285714,2021-04-07
235681.0,342077.14285714284,2021-04-08
686314.0,334784.0,2021-04-09
466249.0,325449.0,2021-04-10
273714.0,330344.14285714284,2021-04-11
192062.0,337794.0,2021-04-12
191656.0,278319.71428571426,2021-04-13
266733.0,247602.57142857142,2021-04-14
287830.0,225630.42857142858,2021-04-15
269994.0,227626.14285714287,2021-04-16
251229.0,218187.7142857143,2021-04-17
119909.0,207935.7142857143,2021-04-18
206032.0,201380.14285714287,2021-04-19
125587.0,196534.85714285713,2021-04-20
194969.0,194714.0,2021-04-21
241941.0,205715.2857142857,2021-04-22
236077.0,192660.7142857143,2021-04-23
238483.0,192551.7142857143,2021-04-24
196918.0,189987.42857142858,2021-04-25
114650.0,187796.7142857143,2021-04-26
124824.0,191711.85714285713,2021-04-27
177019.0,186869.14285714287,2021-04-28
226606.0,175146.7142857143,2021-04-29
263483.0,168987.14285714287,2021-04-30
204584.0,151155.14285714287,2021-05-01
114861.0,160607.7142857143,2021-05-02
71533.0,152583.85714285713,2021-05-03
0.0,142722.57142857142,2021-05-04
243187.0,138610.0,2021-05-05
170439.0,144309.85714285713,2021-05-06
194454.0,146842.14285714287,2021-05-07
175796.0,160995.57142857142,2021-05-08
154760.0,144775.42857142858,2021-05-09
89259.0,140171.85714285713,2021-05-10
99074.0,133044.2857142857,2021-05-11
129646.0,131575.7142857143,2021-05-12
138214.0,137786.14285714287,2021-05-13
144561.0,147203.7142857143,2021-05-14
165516.0,146757.57142857142,2021-05-15
198233.0,150381.0,2021-05-16
155182.0,149681.85714285713,2021-05-17
95951.0,158632.14285714287,2021-05-18
155010.0,151375.0,2021-05-19
133320.0,142243.14285714287,2021-05-20
207213.0,132169.7142857143,2021-05-21
114716.0,132753.14285714287,2021-05-22
134310.0,128619.71428571429,2021-05-23
84668.0,124874.42857142857,2021-05-24
100035.0,114174.85714285714,2021-05-25
126076.0,115242.14285714286,2021-05-26
107103.0,112064.16666666667,2021-05-27
132316.0,117543.4,2021-05-28
122187.0,121920.5,2021-05-29
