doses_admin_daily,7_day_avg,date
0.0,10385.714285714286,2021-03-09
3938.0,10434.285714285714,2021-03-10
4768.0,12888.285714285714,2021-03-11
15036.0,11704.142857142857,2021-03-12
30121.0,11953.42857142857,2021-03-13
28066.0,11900.57142857143,2021-03-14
0.0,12035.0,2021-03-15
1745.0,15940.142857142857,2021-03-16
3568.0,11637.142857142857,2021-03-17
5709.0,10297.42857142857,2021-03-18
42372.0,11326.142857142857,2021-03-19
0.0,11260.285714285714,2021-03-20
18688.0,11387.0,2021-03-21
7201.0,19134.571428571428,2021-03-22
1284.0,13081.42857142857,2021-03-23
4455.0,13081.42857142857,2021-03-24
59942.0,12886.57142857143,2021-03-25
0.0,13328.857142857143,2021-03-26
0.0,13256.857142857143,2021-03-27
17324.0,13811.285714285714,2021-03-28
10297.0,6451.285714285715,2021-03-29
780.0,9584.0,2021-03-30
8336.0,14398.57142857143,2021-03-31
8422.0,13788.0,2021-04-01
21929.0,12827.0,2021-04-02
33702.0,12745.285714285714,2021-04-03
13050.0,12283.57142857143,2021-04-04
3570.0,12077.714285714286,2021-04-05
208.0,22874.571428571428,2021-04-06
5104.0,21736.85714285714,2021-04-07
6981.0,21903.714285714286,2021-04-08
97507.0,21439.571428571428,2021-04-09
25738.0,22550.85714285714,2021-04-10
14218.0,23235.428571428572,2021-04-11
321.0,24122.571428571428,2021-04-12
7987.0,12914.857142857143,2021-04-13
9896.0,9784.857142857143,2021-04-14
13191.0,9054.285714285714,2021-04-15
19053.0,9327.42857142857,2021-04-16
3828.0,9234.714285714286,2021-04-17
9104.0,9236.857142857143,2021-04-18
2233.0,9036.142857142857,2021-04-19
7338.0,8979.142857142857,2021-04-20
9911.0,10341.285714285714,2021-04-21
11786.0,9859.0,2021-04-22
18654.0,9834.285714285714,2021-04-23
13363.0,9454.42857142857,2021-04-24
5728.0,9045.57142857143,2021-04-25
2060.0,9211.857142857143,2021-04-26
4679.0,8678.714285714286,2021-04-27
7049.0,8154.571428571428,2021-04-28
12950.0,7737.285714285715,2021-04-29
14922.0,7675.285714285715,2021-04-30
9694.0,7369.857142857143,2021-05-01
2807.0,7408.428571428572,2021-05-02
1626.0,6660.428571428572,2021-05-03
2541.0,5830.0,2021-05-04
7319.0,5592.142857142857,2021-05-05
7714.0,5771.428571428572,2021-05-06
9109.0,6671.285714285715,2021-05-07
8029.0,6793.285714285715,2021-05-08
4062.0,6362.571428571428,2021-05-09
7925.0,5905.857142857143,2021-05-10
3395.0,5472.428571428572,2021-05-11
4304.0,5179.0,2021-05-12
4517.0,4901.0,2021-05-13
6075.0,4473.714285714285,2021-05-14
5975.0,4411.0,2021-05-15
2116.0,4685.714285714285,2021-05-16
4934.0,4890.714285714285,2021-05-17
2956.0,5280.285714285715,2021-05-18
6227.0,4426.714285714285,2021-05-19
5952.0,4124.428571428572,2021-05-20
8802.0,5244.571428571428,2021-05-21
0.0,5377.285714285715,2021-05-22
0.0,4487.714285714285,2021-05-23
12775.0,4723.571428571428,2021-05-24
3885.0,4164.714285714285,2021-05-25
0.0,4164.714285714285,2021-05-26
7603.0,4858.833333333333,2021-05-27
4890.0,3275.6,2021-05-28
0.0,3123.25,2021-05-29
