doses_admin_daily,7_day_avg,date
0.0,7824.857142857143,2021-05-02
11652.0,7780.142857142857,2021-05-03
0.0,7667.0,2021-05-04
37563.0,7667.0,2021-05-05
2079.0,7667.0,2021-05-06
2375.0,-1227.5714285714287,2021-05-07
0.0,-1051.5714285714287,2021-05-08
0.0,-3625.4285714285716,2021-05-09
-50610.0,-3667.714285714286,2021-05-10
1232.0,-3660.8571428571427,2021-05-11
19546.0,-3660.8571428571427,2021-05-12
1783.0,-3660.8571428571427,2021-05-13
2423.0,4085.285714285714,2021-05-14
0.0,4189.142857142857,2021-05-15
0.0,1396.857142857143,2021-05-16
3613.0,1815.2857142857142,2021-05-17
1959.0,1797.142857142857,2021-05-18
0.0,1797.142857142857,2021-05-19
4712.0,1797.142857142857,2021-05-20
2296.0,1281.0,2021-05-21
0.0,1001.1428571428571,2021-05-22
0.0,1001.1428571428571,2021-05-23
0.0,734.0,2021-05-24
0.0,406.0,2021-05-25
0.0,406.0,2021-05-26
2842.0,473.6666666666667,2021-05-27
0.0,568.4,2021-05-28
0.0,710.5,2021-05-29
