doses_admin_daily,7_day_avg,date
26873.0,43037.857142857145,2021-05-04
66349.0,44485.57142857143,2021-05-05
42186.0,47776.857142857145,2021-05-06
58944.0,50855.42857142857,2021-05-07
64635.0,53026.0,2021-05-08
50244.0,51087.28571428572,2021-05-09
46757.0,51572.0,2021-05-10
42067.0,50957.28571428572,2021-05-11
52778.0,49446.857142857145,2021-05-12
45579.0,48760.0,2021-05-13
54641.0,45806.0,2021-05-14
54062.0,43818.28571428572,2021-05-15
45436.0,47932.0,2021-05-16
26079.0,50071.142857142855,2021-05-17
28153.0,49353.142857142855,2021-05-18
81574.0,48358.857142857145,2021-05-19
60553.0,47155.71428571428,2021-05-20
49615.0,46344.0,2021-05-21
47102.0,45640.28571428572,2021-05-22
37014.0,41672.142857142855,2021-05-23
20397.0,38859.857142857145,2021-05-24
23227.0,35845.857142857145,2021-05-25
53797.0,36568.0,2021-05-26
40867.0,36493.666666666664,2021-05-27
28517.0,39713.0,2021-05-28
52157.0,43834.5,2021-05-29
