doses_admin_daily,7_day_avg,date
22299.0,23822.714285714286,2021-03-09
0.0,24815.85714285714,2021-03-10
16854.0,32658.14285714286,2021-03-11
965.0,23827.0,2021-03-12
31885.0,23688.85714285714,2021-03-13
94786.0,27185.85714285714,2021-03-14
0.0,25039.714285714286,2021-03-15
21332.0,27615.0,2021-03-16
24479.0,30247.714285714286,2021-03-17
1831.0,22499.14285714286,2021-03-18
18992.0,27787.428571428572,2021-03-19
50314.0,28092.285714285714,2021-03-20
40546.0,27794.571428571428,2021-03-21
37018.0,30372.571428571428,2021-03-22
23466.0,31996.85714285714,2021-03-23
22395.0,30188.14285714286,2021-03-24
19877.0,30512.571428571428,2021-03-25
30362.0,30275.85714285714,2021-03-26
37653.0,31158.85714285714,2021-03-27
42817.0,30664.0,2021-03-28
35361.0,32486.428571428572,2021-03-29
29647.0,33798.42857142857,2021-03-30
18931.0,35201.57142857143,2021-03-31
32634.0,35845.71428571428,2021-04-01
39546.0,37298.28571428572,2021-04-02
47475.0,37733.28571428572,2021-04-03
47326.0,38254.57142857143,2021-04-04
45529.0,38471.57142857143,2021-04-05
32692.0,45466.57142857143,2021-04-06
22580.0,46440.42857142857,2021-04-07
34153.0,47624.71428571428,2021-04-08
88511.0,46027.71428571428,2021-04-09
54292.0,45377.42857142857,2021-04-10
55616.0,46596.28571428572,2021-04-11
34350.0,47481.42857142857,2021-04-12
28140.0,41370.42857142857,2021-04-13
31112.0,40483.57142857143,2021-04-14
40349.0,39078.57142857143,2021-04-15
45734.0,38857.0,2021-04-16
48084.0,38492.71428571428,2021-04-17
45781.0,37884.71428571428,2021-04-18
32799.0,32241.571428571428,2021-04-19
25590.0,38383.57142857143,2021-04-20
26856.0,38622.142857142855,2021-04-21
847.0,39864.42857142857,2021-04-22
88728.0,40041.28571428572,2021-04-23
49754.0,40358.0,2021-04-24
54477.0,40659.42857142857,2021-04-25
34037.0,46528.0,2021-04-26
27807.0,39543.0,2021-04-27
28966.0,32498.428571428572,2021-04-28
41927.0,37574.857142857145,2021-04-29
39833.0,35935.42857142857,2021-04-30
442.0,31963.0,2021-05-01
90012.0,34622.857142857145,2021-05-02
22561.0,33165.57142857143,2021-05-03
0.0,32705.285714285714,2021-05-04
47585.0,40516.57142857143,2021-05-05
31726.0,36800.857142857145,2021-05-06
36611.0,38971.42857142857,2021-05-07
55121.0,43066.857142857145,2021-05-08
64002.0,41257.71428571428,2021-05-09
37755.0,40936.71428571428,2021-05-10
28668.0,40035.42857142857,2021-05-11
34921.0,37516.42857142857,2021-05-12
29479.0,34409.857142857145,2021-05-13
30302.0,32329.571428571428,2021-05-14
37488.0,31668.14285714286,2021-05-15
42256.0,30535.285714285714,2021-05-16
23193.0,29893.0,2021-05-17
24038.0,30913.428571428572,2021-05-18
26991.0,32456.714285714286,2021-05-19
24983.0,31734.714285714286,2021-05-20
37445.0,32641.285714285714,2021-05-21
48291.0,32235.714285714286,2021-05-22
37202.0,32122.14285714286,2021-05-23
29539.0,32534.14285714286,2021-05-24
21199.0,31443.85714285714,2021-05-25
26196.0,28990.0,2021-05-26
27867.0,27621.333333333332,2021-05-27
29813.0,27237.8,2021-05-28
31114.0,28747.5,2021-05-29
