date,raw_positives,7-day_avg
2020-04-01,2.0,1.5714285714285714
2020-04-02,2.0,2.0
2020-04-03,0.0,2.7142857142857144
2020-04-04,3.0,2.5714285714285716
2020-04-05,4.0,2.5714285714285716
2020-04-06,7.0,2.5714285714285716
2020-04-07,0.0,2.857142857142857
2020-04-08,2.0,2.857142857142857
2020-04-09,2.0,3.2857142857142856
2020-04-10,2.0,2.2857142857142856
2020-04-11,3.0,3.4285714285714284
2020-04-12,7.0,3.7142857142857144
2020-04-13,0.0,4.428571428571429
2020-04-14,8.0,4.714285714285714
2020-04-15,4.0,5.714285714285714
2020-04-16,7.0,4.857142857142857
2020-04-17,4.0,5.428571428571429
2020-04-18,10.0,4.857142857142857
2020-04-19,1.0,5.285714285714286
2020-04-20,4.0,5.142857142857143
2020-04-21,4.0,6.142857142857143
2020-04-22,7.0,5.428571428571429
2020-04-23,6.0,6.142857142857143
2020-04-24,11.0,6.857142857142857
2020-04-25,5.0,7.571428571428571
2020-04-26,6.0,8.285714285714286
2020-04-27,9.0,9.428571428571429
2020-04-28,9.0,9.0
2020-04-29,12.0,9.0
2020-04-30,14.0,9.428571428571429
2020-05-01,8.0,8.714285714285714
2020-05-02,5.0,10.142857142857142
2020-05-03,9.0,10.142857142857142
2020-05-04,4.0,9.857142857142858
2020-05-05,19.0,10.428571428571429
2020-05-06,12.0,11.0
2020-05-07,12.0,11.571428571428571
2020-05-08,12.0,11.857142857142858
2020-05-09,9.0,11.714285714285714
2020-05-10,13.0,12.428571428571429
2020-05-11,6.0,12.428571428571429
2020-05-12,18.0,13.285714285714286
2020-05-13,17.0,13.428571428571429
2020-05-14,12.0,12.285714285714286
2020-05-15,18.0,12.0
2020-05-16,10.0,11.142857142857142
2020-05-17,5.0,12.428571428571429
2020-05-18,4.0,13.142857142857142
2020-05-19,12.0,12.571428571428571
2020-05-20,26.0,14.285714285714286
2020-05-21,17.0,15.0
2020-05-22,14.0,14.428571428571429
2020-05-23,22.0,15.714285714285714
2020-05-24,10.0,14.714285714285714
2020-05-25,0.0,13.714285714285714
2020-05-26,21.0,14.285714285714286
2020-05-27,19.0,12.142857142857142
2020-05-28,10.0,11.285714285714286
2020-05-29,18.0,14.142857142857142
2020-05-30,7.0,12.0
2020-05-31,4.0,11.142857142857142
2020-06-01,20.0,11.0
2020-06-02,6.0,9.857142857142858
2020-06-03,13.0,9.714285714285714
2020-06-04,9.0,10.0
2020-06-05,10.0,8.857142857142858
2020-06-06,6.0,9.285714285714286
2020-06-07,6.0,8.142857142857142
2020-06-08,12.0,8.142857142857142
2020-06-09,9.0,7.285714285714286
2020-06-10,5.0,7.285714285714286
2020-06-11,9.0,6.714285714285714
2020-06-12,4.0,5.857142857142857
2020-06-13,6.0,5.571428571428571
2020-06-14,2.0,6.285714285714286
2020-06-15,6.0,5.714285714285714
2020-06-16,7.0,5.285714285714286
2020-06-17,10.0,4.428571428571429
2020-06-18,5.0,4.857142857142857
2020-06-19,1.0,4.0
2020-06-20,0.0,3.4285714285714284
2020-06-21,5.0,2.142857142857143
2020-06-22,0.0,2.2857142857142856
2020-06-23,3.0,3.2857142857142856
2020-06-24,1.0,3.2857142857142856
2020-06-25,6.0,2.857142857142857
2020-06-26,8.0,3.5714285714285716
2020-06-27,0.0,3.857142857142857
2020-06-28,2.0,3.857142857142857
2020-06-29,5.0,3.2857142857142856
2020-06-30,5.0,2.4285714285714284
2020-07-01,1.0,2.4285714285714284
2020-07-02,2.0,2.142857142857143
2020-07-03,2.0,1.7142857142857142
2020-07-04,0.0,2.2857142857142856
2020-07-05,0.0,2.7142857142857144
2020-07-06,2.0,3.142857142857143
2020-07-07,9.0,3.142857142857143
2020-07-08,4.0,3.857142857142857
2020-07-09,5.0,4.428571428571429
2020-07-10,2.0,4.571428571428571
2020-07-11,5.0,3.5714285714285716
2020-07-12,4.0,5.857142857142857
2020-07-13,3.0,5.714285714285714
2020-07-14,2.0,6.0
2020-07-15,20.0,5.857142857142857
2020-07-16,4.0,5.857142857142857
2020-07-17,4.0,6.142857142857143
2020-07-18,4.0,7.0
2020-07-19,4.0,5.285714285714286
2020-07-20,5.0,5.571428571428571
2020-07-21,8.0,5.857142857142857
2020-07-22,8.0,5.285714285714286
2020-07-23,6.0,5.142857142857143
2020-07-24,6.0,5.428571428571429
2020-07-25,0.0,4.714285714285714
2020-07-26,3.0,5.714285714285714
2020-07-27,7.0,6.428571428571429
2020-07-28,3.0,6.571428571428571
2020-07-29,15.0,6.857142857142857
2020-07-30,11.0,7.0
2020-07-31,7.0,6.857142857142857
2020-08-01,2.0,7.0
2020-08-02,4.0,6.571428571428571
2020-08-03,6.0,6.714285714285714
2020-08-04,4.0,6.142857142857143
2020-08-05,12.0,7.571428571428571
2020-08-06,12.0,7.571428571428571
2020-08-07,3.0,7.142857142857143
2020-08-08,12.0,8.285714285714286
2020-08-09,4.0,7.571428571428571
2020-08-10,3.0,6.857142857142857
2020-08-11,12.0,7.857142857142857
2020-08-12,7.0,6.857142857142857
2020-08-13,7.0,6.285714285714286
2020-08-14,10.0,7.571428571428571
2020-08-15,5.0,8.0
2020-08-16,0.0,8.142857142857142
2020-08-17,12.0,8.0
2020-08-18,15.0,8.428571428571429
2020-08-19,8.0,8.285714285714286
2020-08-20,6.0,8.857142857142858
2020-08-21,13.0,8.571428571428571
2020-08-22,4.0,8.142857142857142
2020-08-23,4.0,8.714285714285714
2020-08-24,10.0,10.714285714285714
2020-08-25,12.0,11.285714285714286
2020-08-26,12.0,9.571428571428571
2020-08-27,20.0,10.857142857142858
2020-08-28,17.0,10.428571428571429
2020-08-29,-8.0,9.428571428571429
2020-08-30,13.0,8.857142857142858
2020-08-31,7.0,6.428571428571429
2020-09-01,5.0,7.142857142857143
2020-09-02,8.0,9.142857142857142
2020-09-03,3.0,7.714285714285714
2020-09-04,22.0,7.142857142857143
2020-09-05,6.0,8.571428571428571
2020-09-06,3.0,10.142857142857142
2020-09-07,3.0,10.142857142857142
2020-09-08,15.0,8.285714285714286
2020-09-09,19.0,7.714285714285714
2020-09-10,3.0,7.571428571428571
2020-09-11,9.0,7.714285714285714
2020-09-12,2.0,7.0
2020-09-13,2.0,6.285714285714286
2020-09-14,4.0,6.142857142857143
2020-09-15,10.0,6.857142857142857
2020-09-16,14.0,6.714285714285714
2020-09-17,2.0,6.428571428571429
2020-09-18,14.0,8.571428571428571
2020-09-19,1.0,8.428571428571429
2020-09-20,0.0,7.142857142857143
2020-09-21,19.0,7.571428571428571
2020-09-22,9.0,6.857142857142857
2020-09-23,5.0,7.0
2020-09-24,5.0,7.285714285714286
2020-09-25,9.0,5.714285714285714
2020-09-26,2.0,6.857142857142857
2020-09-27,2.0,8.571428571428571
2020-09-28,8.0,9.0
2020-09-29,17.0,9.285714285714286
2020-09-30,17.0,9.571428571428571
2020-10-01,8.0,10.142857142857142
2020-10-02,11.0,10.571428571428571
2020-10-03,4.0,10.285714285714286
2020-10-04,6.0,8.714285714285714
2020-10-05,11.0,9.571428571428571
2020-10-06,15.0,11.0
2020-10-07,6.0,11.142857142857142
