doses_admin_daily,7_day_avg,date
88987.0,50559.28571428572,2021-05-05
1952.0,48459.142857142855,2021-05-06
128303.0,53757.57142857143,2021-05-07
59893.0,57899.42857142857,2021-05-08
58601.0,51312.42857142857,2021-05-09
38567.0,58302.857142857145,2021-05-10
28993.0,46235.42857142857,2021-05-11
42878.0,44682.71428571428,2021-05-12
50885.0,36524.0,2021-05-13
43831.0,40369.0,2021-05-14
49024.0,36258.0,2021-05-15
1490.0,30419.571428571428,2021-05-16
65482.0,35957.71428571428,2021-05-17
216.0,35959.28571428572,2021-05-18
2009.0,36164.857142857145,2021-05-19
89652.0,40826.57142857143,2021-05-20
43842.0,31511.571428571428,2021-05-21
50463.0,31480.714285714286,2021-05-22
34122.0,36257.142857142855,2021-05-23
277.0,28251.0,2021-05-24
0.0,22192.714285714286,2021-05-25
35444.0,15260.42857142857,2021-05-26
33609.0,12116.833333333334,2021-05-27
1434.0,14484.8,2021-05-28
1937.0,18106.0,2021-05-29
