date,raw_positives,7-day_avg
2020-03-31,9.0,5.0
2020-04-01,1.0,6.142857142857143
2020-04-02,12.0,6.428571428571429
2020-04-03,5.0,7.285714285714286
2020-04-04,9.0,7.0
2020-04-05,3.0,8.0
2020-04-06,12.0,8.285714285714286
2020-04-07,7.0,8.142857142857142
2020-04-08,8.0,8.0
2020-04-09,14.0,7.571428571428571
2020-04-10,4.0,6.285714285714286
2020-04-11,8.0,7.428571428571429
2020-04-12,0.0,6.285714285714286
2020-04-13,3.0,6.0
2020-04-14,15.0,6.142857142857143
2020-04-15,0.0,5.142857142857143
2020-04-16,12.0,6.0
2020-04-17,5.0,6.142857142857143
2020-04-18,1.0,4.714285714285714
2020-04-19,6.0,4.714285714285714
2020-04-20,4.0,5.0
2020-04-21,5.0,4.0
2020-04-22,0.0,5.0
2020-04-23,14.0,4.714285714285714
2020-04-24,-2.0,4.571428571428571
2020-04-25,8.0,4.428571428571429
2020-04-26,4.0,5.428571428571429
2020-04-27,3.0,4.0
2020-04-28,4.0,5.0
2020-04-29,7.0,4.571428571428571
2020-04-30,4.0,4.142857142857143
2020-05-01,5.0,5.0
2020-05-02,5.0,5.428571428571429
2020-05-03,1.0,6.285714285714286
2020-05-04,9.0,5.571428571428571
2020-05-05,7.0,5.428571428571429
2020-05-06,13.0,4.714285714285714
2020-05-07,-1.0,4.714285714285714
2020-05-08,4.0,4.571428571428571
2020-05-09,0.0,5.714285714285714
2020-05-10,1.0,4.857142857142857
2020-05-11,8.0,7.0
2020-05-12,15.0,6.857142857142857
2020-05-13,7.0,7.571428571428571
2020-05-14,14.0,7.857142857142857
2020-05-15,3.0,7.142857142857143
2020-05-16,5.0,5.571428571428571
2020-05-17,3.0,4.571428571428571
2020-05-18,3.0,3.7142857142857144
2020-05-19,4.0,3.5714285714285716
2020-05-20,0.0,4.857142857142857
2020-05-21,8.0,5.428571428571429
2020-05-22,2.0,5.285714285714286
2020-05-23,14.0,5.428571428571429
2020-05-24,7.0,6.857142857142857
2020-05-25,2.0,6.142857142857143
2020-05-26,5.0,6.571428571428571
2020-05-27,10.0,5.0
2020-05-28,3.0,4.0
2020-05-29,5.0,3.7142857142857144
2020-05-30,3.0,5.428571428571429
2020-05-31,0.0,5.0
2020-06-01,0.0,6.428571428571429
2020-06-02,17.0,6.714285714285714
2020-06-03,7.0,7.571428571428571
2020-06-04,13.0,7.714285714285714
2020-06-05,7.0,8.142857142857142
2020-06-06,9.0,7.714285714285714
2020-06-07,1.0,7.0
2020-06-08,3.0,5.714285714285714
2020-06-09,14.0,8.285714285714286
2020-06-10,2.0,7.857142857142857
2020-06-11,4.0,8.0
2020-06-12,25.0,8.714285714285714
2020-06-13,6.0,8.285714285714286
2020-06-14,2.0,8.714285714285714
2020-06-15,8.0,9.571428571428571
2020-06-16,11.0,7.0
2020-06-17,5.0,7.428571428571429
2020-06-18,10.0,7.428571428571429
2020-06-19,7.0,7.0
2020-06-20,9.0,7.0
2020-06-21,2.0,8.285714285714286
2020-06-22,5.0,8.428571428571429
2020-06-23,11.0,8.857142857142858
2020-06-24,14.0,8.571428571428571
2020-06-25,11.0,8.285714285714286
2020-06-26,10.0,8.714285714285714
