date,raw_positives,7-day_avg
2020-04-01,7.0,3.857142857142857
2020-04-02,4.0,4.285714285714286
2020-04-03,4.0,5.0
2020-04-04,4.0,6.285714285714286
2020-04-05,4.0,7.0
2020-04-06,5.0,6.571428571428571
2020-04-07,16.0,7.142857142857143
2020-04-08,12.0,7.428571428571429
2020-04-09,1.0,7.142857142857143
2020-04-10,8.0,6.857142857142857
2020-04-11,6.0,5.857142857142857
2020-04-12,2.0,6.285714285714286
2020-04-13,3.0,7.285714285714286
2020-04-14,9.0,6.857142857142857
2020-04-15,15.0,6.0
2020-04-16,8.0,6.285714285714286
2020-04-17,5.0,6.285714285714286
2020-04-18,0.0,8.0
2020-04-19,4.0,6.714285714285714
2020-04-20,3.0,6.857142857142857
2020-04-21,21.0,7.428571428571429
2020-04-22,6.0,8.285714285714286
2020-04-23,9.0,7.857142857142857
2020-04-24,9.0,7.714285714285714
2020-04-25,6.0,6.142857142857143
2020-04-26,1.0,6.285714285714286
2020-04-27,2.0,6.142857142857143
2020-04-28,10.0,6.0
2020-04-29,7.0,6.285714285714286
2020-04-30,8.0,6.142857142857143
2020-05-01,8.0,5.857142857142857
2020-05-02,8.0,5.714285714285714
2020-05-03,0.0,5.571428571428571
2020-05-04,0.0,5.428571428571429
2020-05-05,9.0,5.142857142857143
2020-05-06,6.0,4.571428571428571
2020-05-07,7.0,4.857142857142857
2020-05-08,6.0,5.142857142857143
2020-05-09,4.0,4.428571428571429
2020-05-10,2.0,3.5714285714285716
2020-05-11,2.0,3.4285714285714284
2020-05-12,4.0,2.7142857142857144
2020-05-13,0.0,2.5714285714285716
2020-05-14,6.0,2.2857142857142856
2020-05-15,1.0,2.0
2020-05-16,3.0,2.142857142857143
2020-05-17,0.0,3.0
2020-05-18,0.0,2.857142857142857
2020-05-19,5.0,3.142857142857143
2020-05-20,6.0,3.2857142857142856
2020-05-21,5.0,3.2857142857142856
2020-05-22,3.0,3.5714285714285716
2020-05-23,4.0,3.5714285714285716
