doses_admin_daily,7_day_avg,date
71751.0,30172.285714285714,2021-03-08
0.0,30998.428571428572,2021-03-09
16822.0,31976.14285714286,2021-03-10
26894.0,36345.42857142857,2021-03-11
31721.0,26095.285714285714,2021-03-12
41048.0,30510.571428571428,2021-03-13
66182.0,30663.85714285714,2021-03-14
0.0,30143.714285714286,2021-03-15
30907.0,30091.85714285714,2021-03-16
17895.0,29447.285714285714,2021-03-17
23253.0,24993.14285714286,2021-03-18
31358.0,30222.571428571428,2021-03-19
36536.0,30842.714285714286,2021-03-20
35003.0,30938.714285714286,2021-03-21
36606.0,31101.571428571428,2021-03-22
35248.0,31745.0,2021-03-23
18567.0,31794.85714285714,2021-03-24
24393.0,32481.428571428572,2021-03-25
35862.0,33028.42857142857,2021-03-26
36885.0,33323.57142857143,2021-03-27
39809.0,35385.71428571428,2021-03-28
40435.0,36137.28571428572,2021-03-29
37314.0,36534.142857142855,2021-03-30
33002.0,37356.71428571428,2021-03-31
29654.0,39768.0,2021-04-01
38640.0,40602.0,2021-04-02
42643.0,41015.28571428572,2021-04-03
56688.0,37367.857142857145,2021-04-04
46273.0,38963.71428571428,2021-04-05
40207.0,55956.142857142855,2021-04-06
7470.0,50900.0,2021-04-07
40825.0,51351.857142857145,2021-04-08
157587.0,51446.142857142855,2021-04-09
7250.0,50422.71428571428,2021-04-10
59851.0,55117.857142857145,2021-04-11
46933.0,55078.0,2021-04-12
33043.0,40988.142857142855,2021-04-13
40336.0,47018.57142857143,2021-04-14
40546.0,45537.71428571428,2021-04-15
58958.0,44296.71428571428,2021-04-16
49463.0,43276.0,2021-04-17
49485.0,42591.57142857143,2021-04-18
38246.0,43003.28571428572,2021-04-19
25898.0,40810.28571428572,2021-04-20
35545.0,40857.71428571428,2021-04-21
43428.0,40804.42857142857,2021-04-22
43607.0,40782.0,2021-04-23
49795.0,39645.142857142855,2021-04-24
49112.0,39551.57142857143,2021-04-25
38089.0,38709.857142857145,2021-04-26
17940.0,37649.142857142855,2021-04-27
34890.0,36764.28571428572,2021-04-28
37536.0,34878.0,2021-04-29
36182.0,32504.571428571428,2021-04-30
43601.0,29941.714285714286,2021-05-01
35908.0,30584.428571428572,2021-05-02
21475.0,30557.14285714286,2021-05-03
0.0,30925.14285714286,2021-05-04
39389.0,30099.0,2021-05-05
37345.0,30272.14285714286,2021-05-06
38758.0,31765.714285714286,2021-05-07
37818.0,34914.0,2021-05-08
37120.0,32297.428571428572,2021-05-09
31930.0,30621.285714285714,2021-05-10
22038.0,28621.428571428572,2021-05-11
21073.0,27722.14285714286,2021-05-12
25612.0,27563.85714285714,2021-05-13
24759.0,27449.428571428572,2021-05-14
31523.0,26816.714285714286,2021-05-15
36012.0,26595.14285714286,2021-05-16
31129.0,27458.285714285714,2021-05-17
17609.0,28412.0,2021-05-18
19522.0,29125.14285714286,2021-05-19
31654.0,24230.714285714286,2021-05-20
31435.0,26165.571428571428,2021-05-21
36515.0,25323.428571428572,2021-05-22
1751.0,24592.85714285714,2021-05-23
44673.0,23323.571428571428,2021-05-24
11714.0,22341.571428571428,2021-05-25
14408.0,19479.714285714286,2021-05-26
22769.0,22434.5,2021-05-27
24561.0,17986.8,2021-05-28
16482.0,19555.0,2021-05-29
