doses_admin_daily,7_day_avg,date
0.0,0.0,2020-12-10
0.0,0.0,2020-12-11
0.0,0.0,2020-12-12
0.0,0.0,2020-12-13
0.0,0.0,2020-12-14
0.0,0.0,2020-12-15
0.0,463.0,2020-12-16
0.0,873.2857142857143,2020-12-17
0.0,1158.7142857142858,2020-12-18
3241.0,1567.5714285714287,2020-12-19
2872.0,2059.285714285714,2020-12-20
1998.0,2059.285714285714,2020-12-21
2862.0,2059.285714285714,2020-12-22
3442.0,1896.5714285714287,2020-12-23
0.0,1496.0,2020-12-24
0.0,1289.2857142857142,2020-12-25
2102.0,1291.0,2020-12-26
68.0,1306.857142857143,2020-12-27
551.0,2196.8571428571427,2020-12-28
2874.0,2196.8571428571427,2020-12-29
3553.0,4207.142857142857,2020-12-30
6230.0,4341.428571428572,2020-12-31
0.0,4433.142857142857,2021-01-01
16174.0,5080.571428571428,2021-01-02
1008.0,5213.142857142857,2021-01-03
1193.0,5404.285714285715,2021-01-04
7406.0,6718.285714285715,2021-01-05
4481.0,5899.428571428572,2021-01-06
7568.0,6345.285714285715,2021-01-07
9198.0,6364.571428571428,2021-01-08
10442.0,6378.714285714285,2021-01-09
4129.0,8028.142857142857,2021-01-10
1328.0,8270.857142857143,2021-01-11
7505.0,8418.285714285714,2021-01-12
16027.0,8861.0,2021-01-13
9267.0,9338.714285714286,2021-01-14
10230.0,10825.857142857143,2021-01-15
13541.0,9753.714285714286,2021-01-16
7473.0,7992.0,2021-01-17
11738.0,7891.857142857143,2021-01-18
0.0,8231.57142857143,2021-01-19
3695.0,8204.285714285714,2021-01-20
8566.0,9300.714285714286,2021-01-21
12608.0,8491.42857142857,2021-01-22
13350.0,8666.714285714286,2021-01-23
15148.0,9290.57142857143,2021-01-24
6073.0,9897.0,2021-01-25
1227.0,10464.285714285714,2021-01-26
8062.0,10667.142857142857,2021-01-27
12811.0,11177.285714285714,2021-01-28
16579.0,11763.42857142857,2021-01-29
14770.0,11744.285714285714,2021-01-30
18719.0,12545.714285714286,2021-01-31
10176.0,13533.0,2021-02-01
1093.0,13667.714285714286,2021-02-02
13672.0,14440.57142857143,2021-02-03
19722.0,14795.57142857143,2021-02-04
17522.0,14749.285714285714,2021-02-05
20180.0,27834.85714285714,2021-02-06
21204.0,26401.428571428572,2021-02-07
9852.0,23584.0,2021-02-08
92692.0,21080.85714285714,2021-02-09
3638.0,18198.0,2021-02-10
0.0,15443.42857142857,2021-02-11
0.0,15723.285714285714,2021-02-12
0.0,2629.1428571428573,2021-02-13
1922.0,3245.4285714285716,2021-02-14
11811.0,5828.714285714285,2021-02-15
1033.0,7620.142857142857,2021-02-16
7952.0,10625.857142857143,2021-02-17
18083.0,13983.57142857143,2021-02-18
12540.0,12368.57142857143,2021-02-19
21040.0,12411.0,2021-02-20
25426.0,12984.42857142857,2021-02-21
506.0,12973.285714285714,2021-02-22
1330.0,14057.714285714286,2021-02-23
11966.0,13984.0,2021-02-24
18005.0,13174.142857142857,2021-02-25
20131.0,15136.57142857143,2021-02-26
20524.0,15588.42857142857,2021-02-27
19757.0,16774.428571428572,2021-02-28
14243.0,16807.428571428572,2021-03-01
4493.0,17665.571428571428,2021-03-02
20268.0,19762.571428571428,2021-03-03
18236.0,21241.285714285714,2021-03-04
26138.0,21511.714285714286,2021-03-05
35203.0,20869.85714285714,2021-03-06
30108.0,21622.14285714286,2021-03-07
