date,raw_positives,7-day_avg
2020-04-01,2.0,1.2857142857142858
2020-04-02,2.0,1.4285714285714286
2020-04-03,0.0,1.2857142857142858
2020-04-04,2.0,1.4285714285714286
2020-04-05,2.0,1.1428571428571428
2020-04-06,0.0,1.2857142857142858
2020-04-07,2.0,1.2857142857142858
2020-04-08,0.0,1.5714285714285714
2020-04-09,3.0,1.5714285714285714
2020-04-10,0.0,1.8571428571428572
2020-04-11,4.0,2.0
2020-04-12,2.0,2.142857142857143
2020-04-13,2.0,2.2857142857142856
2020-04-14,3.0,2.2857142857142856
2020-04-15,1.0,1.8571428571428572
2020-04-16,4.0,1.7142857142857142
2020-04-17,0.0,1.7142857142857142
2020-04-18,1.0,1.4285714285714286
2020-04-19,1.0,1.2857142857142858
2020-04-20,2.0,1.1428571428571428
2020-04-21,1.0,1.4285714285714286
2020-04-22,0.0,1.4285714285714286
2020-04-23,3.0,1.7142857142857142
2020-04-24,2.0,1.4285714285714286
2020-04-25,1.0,2.142857142857143
2020-04-26,3.0,2.142857142857143
2020-04-27,0.0,2.2857142857142856
2020-04-28,6.0,2.4285714285714284
2020-04-29,0.0,3.4285714285714284
2020-04-30,4.0,3.5714285714285716
2020-05-01,3.0,4.142857142857143
2020-05-02,8.0,3.7142857142857144
2020-05-03,4.0,4.285714285714286
2020-05-04,4.0,3.7142857142857144
2020-05-05,3.0,3.4285714285714284
2020-05-06,4.0,2.2857142857142856
2020-05-07,0.0,2.142857142857143
2020-05-08,1.0,2.0
2020-05-09,0.0,1.7142857142857142
2020-05-10,3.0,1.4285714285714286
2020-05-11,3.0,1.5714285714285714
2020-05-12,1.0,1.4285714285714286
2020-05-13,2.0,1.4285714285714286
2020-05-14,1.0,1.0
2020-05-15,0.0,0.8571428571428571
2020-05-16,0.0,1.0
2020-05-17,0.0,1.4285714285714286
2020-05-18,2.0,1.7142857142857142
2020-05-19,2.0,2.142857142857143
2020-05-20,5.0,2.4285714285714284
2020-05-21,3.0,2.5714285714285716
2020-05-22,3.0,2.4285714285714284
2020-05-23,2.0,2.4285714285714284
2020-05-24,1.0,1.8571428571428572
2020-05-25,1.0,2.142857142857143
2020-05-26,2.0,2.7142857142857144
2020-05-27,1.0,2.5714285714285716
2020-05-28,5.0,2.4285714285714284
2020-05-29,7.0,2.2857142857142856
2020-05-30,1.0,2.4285714285714284
2020-05-31,0.0,3.142857142857143
2020-06-01,0.0,3.7142857142857144
2020-06-02,3.0,2.857142857142857
2020-06-03,6.0,3.0
2020-06-04,9.0,3.0
2020-06-05,1.0,3.142857142857143
2020-06-06,2.0,3.5714285714285716
2020-06-07,0.0,3.2857142857142856
2020-06-08,1.0,2.857142857142857
2020-06-09,6.0,3.4285714285714284
2020-06-10,4.0,3.2857142857142856
2020-06-11,6.0,3.5714285714285716
2020-06-12,5.0,3.857142857142857
2020-06-13,1.0,3.857142857142857
2020-06-14,2.0,4.571428571428571
2020-06-15,3.0,5.285714285714286
2020-06-16,6.0,5.428571428571429
2020-06-17,9.0,6.714285714285714
2020-06-18,11.0,6.571428571428571
2020-06-19,6.0,6.428571428571429
2020-06-20,10.0,7.0
2020-06-21,1.0,6.142857142857143
2020-06-22,2.0,4.571428571428571
2020-06-23,10.0,5.0
2020-06-24,3.0,5.0
2020-06-25,0.0,5.571428571428571
2020-06-26,9.0,5.428571428571429
2020-06-27,10.0,4.714285714285714
2020-06-28,5.0,5.285714285714286
2020-06-29,1.0,5.571428571428571
2020-06-30,5.0,4.571428571428571
2020-07-01,7.0,3.857142857142857
2020-07-02,2.0,3.2857142857142856
2020-07-03,2.0,3.857142857142857
2020-07-04,5.0,4.428571428571429
2020-07-05,1.0,4.0
2020-07-06,5.0,4.285714285714286
2020-07-07,9.0,4.571428571428571
2020-07-08,4.0,4.714285714285714
2020-07-09,4.0,4.857142857142857
2020-07-10,4.0,4.428571428571429
2020-07-11,6.0,4.285714285714286
2020-07-12,2.0,4.285714285714286
2020-07-13,2.0,4.571428571428571
2020-07-14,8.0,5.714285714285714
2020-07-15,4.0,5.428571428571429
2020-07-16,6.0,5.142857142857143
2020-07-17,12.0,5.714285714285714
2020-07-18,4.0,6.142857142857143
2020-07-19,0.0,6.428571428571429
2020-07-20,6.0,6.428571428571429
2020-07-21,11.0,5.857142857142857
2020-07-22,6.0,6.0
2020-07-23,6.0,6.285714285714286
2020-07-24,8.0,6.428571428571429
2020-07-25,5.0,7.714285714285714
2020-07-26,2.0,7.714285714285714
2020-07-27,7.0,8.0
2020-07-28,20.0,8.428571428571429
2020-07-29,6.0,8.428571428571429
2020-07-30,8.0,9.0
2020-07-31,11.0,9.571428571428571
2020-08-01,5.0,8.857142857142858
2020-08-02,6.0,10.571428571428571
2020-08-03,11.0,10.428571428571429
2020-08-04,15.0,9.714285714285714
2020-08-05,18.0,11.0
2020-08-06,7.0,11.428571428571429
2020-08-07,6.0,11.428571428571429
2020-08-08,14.0,10.857142857142858
2020-08-09,9.0,9.142857142857142
2020-08-10,11.0,9.571428571428571
2020-08-11,11.0,9.428571428571429
2020-08-12,6.0,9.285714285714286
2020-08-13,10.0,7.857142857142857
2020-08-14,5.0,6.857142857142857
2020-08-15,13.0,7.571428571428571
2020-08-16,-1.0,8.428571428571429
2020-08-17,4.0,8.428571428571429
2020-08-18,16.0,10.857142857142858
2020-08-19,12.0,10.571428571428571
2020-08-20,10.0,12.571428571428571
2020-08-21,22.0,13.285714285714286
2020-08-22,11.0,13.142857142857142
2020-08-23,13.0,14.428571428571429
2020-08-24,9.0,14.0
2020-08-25,15.0,13.285714285714286
2020-08-26,21.0,14.0
2020-08-27,7.0,13.857142857142858
2020-08-28,17.0,14.428571428571429
2020-08-29,16.0,14.714285714285714
2020-08-30,12.0,15.571428571428571
2020-08-31,13.0,17.428571428571427
2020-09-01,17.0,16.714285714285715
2020-09-02,27.0,15.714285714285714
2020-09-03,20.0,15.714285714285714
2020-09-04,12.0,15.857142857142858
2020-09-05,9.0,14.714285714285714
2020-09-06,12.0,12.428571428571429
2020-09-07,14.0,11.285714285714286
2020-09-08,9.0,11.428571428571429
2020-09-09,11.0,12.428571428571429
2020-09-10,12.0,12.428571428571429
2020-09-11,13.0,12.0
2020-09-12,16.0,33.285714285714285
2020-09-13,12.0,32.714285714285715
2020-09-14,11.0,32.285714285714285
2020-09-15,158.0,31.428571428571427
2020-09-16,7.0,30.285714285714285
2020-09-17,9.0,28.571428571428573
2020-09-18,7.0,29.285714285714285
2020-09-19,8.0,8.428571428571429
2020-09-20,0.0,10.285714285714286
2020-09-21,16.0,11.428571428571429
2020-09-22,12.0,13.285714285714286
2020-09-23,20.0,14.857142857142858
2020-09-24,17.0,18.142857142857142
2020-09-25,20.0,18.857142857142858
2020-09-26,19.0,20.142857142857142
2020-09-27,23.0,20.0
2020-09-28,21.0,19.714285714285715
2020-09-29,21.0,17.857142857142858
2020-09-30,19.0,17.428571428571427
2020-10-01,15.0,16.714285714285715
2020-10-02,7.0,16.857142857142858
2020-10-03,16.0,17.0
2020-10-04,18.0,16.142857142857142
2020-10-05,22.0,17.0
2020-10-06,22.0,19.857142857142858
2020-10-07,13.0,20.714285714285715
2020-10-08,21.0,20.571428571428573
2020-10-09,27.0,19.857142857142858
2020-10-10,22.0,20.285714285714285
2020-10-11,17.0,21.714285714285715
2020-10-12,17.0,20.285714285714285
2020-10-13,25.0,19.285714285714285
2020-10-14,23.0,18.857142857142858
2020-10-15,11.0,19.285714285714285
2020-10-16,20.0,18.285714285714285
2020-10-17,19.0,16.714285714285715
2020-10-18,20.0,16.714285714285715
2020-10-19,10.0,18.142857142857142
2020-10-20,14.0,16.714285714285715
2020-10-21,23.0,16.142857142857142
2020-10-22,21.0,15.428571428571429
2020-10-23,10.0,17.0
2020-10-24,15.0,18.428571428571427
2020-10-25,15.0,17.714285714285715
2020-10-26,21.0,17.428571428571427
2020-10-27,24.0,16.857142857142858
2020-10-28,18.0,18.285714285714285
2020-10-29,19.0,20.857142857142858
2020-10-30,6.0,21.714285714285715
2020-10-31,25.0,20.857142857142858
2020-11-01,33.0,21.571428571428573
2020-11-02,27.0,20.428571428571427
2020-11-03,18.0,22.285714285714285
2020-11-04,23.0,20.428571428571427
2020-11-05,11.0,18.142857142857142
2020-11-06,19.0,17.571428571428573
2020-11-07,12.0,15.571428571428571
2020-11-08,17.0,14.285714285714286
2020-11-09,23.0,15.285714285714286
2020-11-10,4.0,13.142857142857142
2020-11-11,14.0,13.0
2020-11-12,18.0,14.0
2020-11-13,4.0,16.714285714285715
2020-11-14,11.0,19.0
2020-11-15,24.0,21.285714285714285
2020-11-16,42.0,21.857142857142858
2020-11-17,20.0,24.714285714285715
2020-11-18,30.0,25.428571428571427
2020-11-19,22.0,24.857142857142858
2020-11-20,24.0,23.142857142857142
2020-11-21,16.0,22.857142857142858
2020-11-22,20.0,21.428571428571427
2020-11-23,30.0,19.857142857142858
2020-11-24,18.0,16.428571428571427
2020-11-25,20.0,16.0
2020-11-26,11.0,16.142857142857142
2020-11-27,0.0,16.428571428571427
2020-11-28,13.0,15.285714285714286
2020-11-29,21.0,13.857142857142858
2020-11-30,32.0,17.0
2020-12-01,10.0,21.428571428571427
2020-12-02,10.0,24.428571428571427
2020-12-03,33.0,27.142857142857142
2020-12-04,31.0,30.142857142857142
2020-12-05,34.0,34.285714285714285
2020-12-06,40.0,37.714285714285715
2020-12-07,53.0,37.857142857142854
2020-12-08,39.0,41.285714285714285
2020-12-09,34.0,41.57142857142857
2020-12-10,34.0,40.714285714285715
2020-12-11,55.0,39.57142857142857
2020-12-12,36.0,37.714285714285715
2020-12-13,34.0,41.142857142857146
2020-12-14,45.0,41.714285714285715
2020-12-15,26.0,37.714285714285715
2020-12-16,58.0,40.0
2020-12-17,38.0,41.714285714285715
2020-12-18,27.0,43.57142857142857
2020-12-19,52.0,46.0
2020-12-20,46.0,43.142857142857146
2020-12-21,58.0,42.0
2020-12-22,43.0,42.714285714285715
2020-12-23,38.0,35.714285714285715
2020-12-24,30.0,35.0
2020-12-25,32.0,34.57142857142857
2020-12-26,3.0,37.857142857142854
2020-12-27,41.0,37.285714285714285
2020-12-28,55.0,38.57142857142857
2020-12-29,66.0,39.0
2020-12-30,34.0,41.142857142857146
2020-12-31,39.0,38.142857142857146
2021-01-01,35.0,37.57142857142857
2021-01-02,18.0,33.285714285714285
2021-01-03,20.0,37.714285714285715
2021-01-04,51.0,35.714285714285715
2021-01-05,36.0,36.42857142857143
2021-01-06,65.0,40.142857142857146
2021-01-07,25.0,42.0
2021-01-08,40.0,40.142857142857146
2021-01-09,44.0,40.714285714285715
2021-01-10,33.0,40.714285714285715
2021-01-11,38.0,43.142857142857146
2021-01-12,40.0,42.42857142857143
2021-01-13,65.0,40.42857142857143
2021-01-14,42.0,38.285714285714285
