doses_admin_daily,7_day_avg,date
19627.0,34973.57142857143,2021-05-02
36730.0,36588.42857142857,2021-05-03
0.0,35160.0,2021-05-04
103881.0,35160.0,2021-05-05
52465.0,35942.71428571428,2021-05-06
33417.0,37590.28571428572,2021-05-07
0.0,41569.857142857145,2021-05-08
25106.0,30246.285714285714,2021-05-09
48263.0,28607.285714285714,2021-05-10
27857.0,30975.428571428572,2021-05-11
24616.0,30975.428571428572,2021-05-12
40992.0,32213.714285714286,2021-05-13
49994.0,31050.428571428572,2021-05-14
0.0,31181.285714285714,2021-05-15
33774.0,30994.14285714286,2021-05-16
40120.0,29697.428571428572,2021-05-17
28773.0,26222.714285714286,2021-05-18
23306.0,26222.714285714286,2021-05-19
31915.0,23033.285714285714,2021-05-20
25671.0,21269.14285714286,2021-05-21
0.0,20133.0,2021-05-22
11448.0,19466.571428571428,2021-05-23
27771.0,14907.285714285714,2021-05-24
20820.0,15916.42857142857,2021-05-25
18641.0,15916.42857142857,2021-05-26
0.0,16661.166666666668,2021-05-27
32735.0,14439.2,2021-05-28
0.0,12844.0,2021-05-29
